topic_id Q0 docno rank score tag
1 Q0 32192084895080448 267 0.5572419908088208 myRun
1 Q0 32311100259180545 268 0.5572419908088208 myRun
1 Q0 32405240200306688 269 0.5572419908088208 myRun
1 Q0 31663374244773888 270 0.5572419908088208 myRun
1 Q0 31435704756080640 271 0.5572419908088208 myRun
1 Q0 31490509839007744 272 0.5572419908088208 myRun
1 Q0 29621742011944960 273 0.5568698765589484 myRun
1 Q0 34141526510534656 274 0.5561055142477879 myRun
1 Q0 34005858346209280 275 0.5561055142477879 myRun
1 Q0 33324493715808256 276 0.5561055142477879 myRun
1 Q0 34952041415581696 277 0.5470885167254141 myRun
1 Q0 34949189423071233 278 0.5470885167254141 myRun
1 Q0 34948238024904704 279 0.5470885167254141 myRun
1 Q0 34946379373608960 280 0.5470885167254141 myRun
1 Q0 34942316573626368 281 0.5470885167254141 myRun
1 Q0 34938658486222848 282 0.5470885167254141 myRun
1 Q0 34937107466162176 283 0.5470885167254141 myRun
1 Q0 34933891731173376 284 0.5470885167254141 myRun
1 Q0 34919812933099520 285 0.5470885167254141 myRun
1 Q0 34918967202029568 286 0.5470885167254141 myRun
1 Q0 34906600250548224 287 0.5470885167254141 myRun
1 Q0 34896060421767168 288 0.5470885167254141 myRun
1 Q0 34889484864585728 289 0.5470885167254141 myRun
1 Q0 34875144895873024 290 0.5470885167254141 myRun
1 Q0 34865667769511936 291 0.5470885167254141 myRun
1 Q0 34854435381313537 292 0.5470885167254141 myRun
1 Q0 34847696636346368 293 0.5470885167254141 myRun
1 Q0 34846146832629761 294 0.5470885167254141 myRun
1 Q0 34845080003022848 295 0.5470885167254141 myRun
1 Q0 34828285410017280 296 0.5470885167254141 myRun
1 Q0 34813475813326848 297 0.5470885167254141 myRun
1 Q0 34798638530035712 298 0.5470885167254141 myRun
1 Q0 34779496422834176 299 0.5470885167254141 myRun
1 Q0 34779199482888192 300 0.5470885167254141 myRun
1 Q0 34778717079216128 301 0.5470885167254141 myRun
1 Q0 34770793162342400 302 0.5470885167254141 myRun
1 Q0 34757090895462401 303 0.5470885167254141 myRun
1 Q0 34746829945962496 304 0.5470885167254141 myRun
1 Q0 34736638353477632 305 0.5470885167254141 myRun
1 Q0 34726156393656320 306 0.5470885167254141 myRun
1 Q0 34725508193198080 307 0.5470885167254141 myRun
1 Q0 34707878099161088 308 0.5470885167254141 myRun
1 Q0 34704726805192704 309 0.5470885167254141 myRun
1 Q0 34703780100448257 310 0.5470885167254141 myRun
1 Q0 34697869604687873 311 0.5470885167254141 myRun
1 Q0 34664170259484672 312 0.5470885167254141 myRun
1 Q0 34646326314541058 313 0.5470885167254141 myRun
1 Q0 34632054121439234 314 0.5470885167254141 myRun
1 Q0 34625416622776320 315 0.5470885167254141 myRun
1 Q0 34623684111122432 316 0.5470885167254141 myRun
1 Q0 34618782768955392 317 0.5470885167254141 myRun
1 Q0 34603816372551680 318 0.5470885167254141 myRun
1 Q0 34596009799581697 319 0.5470885167254141 myRun
1 Q0 34574623660052481 320 0.5470885167254141 myRun
1 Q0 34560396509577216 321 0.5470885167254141 myRun
1 Q0 34551264511528960 322 0.5470885167254141 myRun
1 Q0 34545260038193152 323 0.5470885167254141 myRun
1 Q0 34481845777207296 324 0.5470885167254141 myRun
1 Q0 34456915450933248 325 0.5470885167254141 myRun
1 Q0 34427335302184960 326 0.5470885167254141 myRun
1 Q0 34420772445356032 327 0.5470885167254141 myRun
1 Q0 34418342164955136 328 0.5470885167254141 myRun
1 Q0 34384798248083458 329 0.5470885167254141 myRun
1 Q0 34350601898819585 330 0.5470885167254141 myRun
1 Q0 34329741490135040 331 0.5470885167254141 myRun
1 Q0 34282009186537472 332 0.5470885167254141 myRun
1 Q0 34200991268208641 333 0.5470885167254141 myRun
1 Q0 34178675104546816 334 0.5470885167254141 myRun
1 Q0 34142019685187584 335 0.5470885167254141 myRun
1 Q0 34139645902065664 336 0.5470885167254141 myRun
1 Q0 34100304148434946 337 0.5470885167254141 myRun
1 Q0 34026930940416000 338 0.5470885167254141 myRun
1 Q0 33960633200279552 339 0.5470885167254141 myRun
1 Q0 33616287452106752 340 0.5470885167254141 myRun
1 Q0 33612530542714880 341 0.5470885167254141 myRun
1 Q0 33556305918566400 342 0.5470885167254141 myRun
1 Q0 33551074518376449 343 0.5470885167254141 myRun
1 Q0 33450674620465152 344 0.5470885167254141 myRun
1 Q0 33391140686274560 345 0.5470885167254141 myRun
1 Q0 33272578709794816 346 0.5470885167254141 myRun
1 Q0 33230810693763072 347 0.5470885167254141 myRun
1 Q0 33168294152245248 348 0.5470885167254141 myRun
1 Q0 32860264948834305 349 0.5470885167254141 myRun
1 Q0 32834102369456130 350 0.5470885167254141 myRun
1 Q0 32827938114113536 351 0.5470885167254141 myRun
1 Q0 32812128800870400 352 0.5470885167254141 myRun
1 Q0 32783211335524352 353 0.5470885167254141 myRun
1 Q0 32777419622457344 354 0.5470885167254141 myRun
1 Q0 32513375283974145 355 0.5470885167254141 myRun
1 Q0 32237318962159616 356 0.5470885167254141 myRun
1 Q0 32202010056986625 357 0.5470885167254141 myRun
1 Q0 31485740202328064 358 0.5470885167254141 myRun
1 Q0 31347762272411648 359 0.5470885167254141 myRun
1 Q0 31220758067814400 360 0.5470885167254141 myRun
1 Q0 31066259206447105 361 0.5470885167254141 myRun
1 Q0 30657079391813632 362 0.5470885167254141 myRun
1 Q0 30598140105072640 363 0.5470885167254141 myRun
1 Q0 30515857213890560 364 0.5470885167254141 myRun
1 Q0 30390314107666433 365 0.5470885167254141 myRun
1 Q0 30168284653420544 366 0.5470885167254141 myRun
1 Q0 30163260250521600 367 0.5470885167254141 myRun
1 Q0 30084412947308545 368 0.5470885167254141 myRun
1 Q0 30021553383022592 369 0.5470885167254141 myRun
1 Q0 29900581036363777 370 0.5470885167254141 myRun
1 Q0 29733292613828608 371 0.5470885167254141 myRun
1 Q0 29694513467367425 372 0.5470885167254141 myRun
1 Q0 29618827050360833 373 0.5470885167254141 myRun
1 Q0 29386330014220288 374 0.5470885167254141 myRun
1 Q0 29208850963898368 375 0.5470885167254141 myRun
1 Q0 29143071471964160 376 0.5470885167254141 myRun
1 Q0 29109203574464512 377 0.5470885167254141 myRun
1 Q0 29059262076420096 378 0.5470885167254141 myRun
1 Q0 32084760033492993 379 0.5470885167254141 myRun
1 Q0 33455610993311744 380 0.5470885167254141 myRun
1 Q0 31639242950053888 381 0.5470885167254141 myRun
1 Q0 34435864637472768 382 0.5470885167254141 myRun
1 Q0 33976397697388545 383 0.5470885167254141 myRun
1 Q0 32868605276200960 384 0.5470885167254141 myRun
1 Q0 33500679616077824 385 0.5470885167254141 myRun
1 Q0 31443727406862336 386 0.5470885167254141 myRun
1 Q0 29549859702837248 387 0.5470885167254141 myRun
1 Q0 29549326963314689 388 0.5470885167254141 myRun
1 Q0 29934491413778432 389 0.5470885167254141 myRun
1 Q0 32847510770819073 390 0.5470885167254141 myRun
1 Q0 32846593451364352 391 0.5470885167254141 myRun
1 Q0 32841717572964352 392 0.5470885167254141 myRun
1 Q0 29963957057880067 393 0.5470885167254141 myRun
1 Q0 29290064542437376 394 0.5470885167254141 myRun
1 Q0 35028457607929856 395 0.5470885167254141 myRun
1 Q0 34957880843042816 396 0.5470885167254141 myRun
1 Q0 33095304601411584 397 0.5470885167254141 myRun
1 Q0 32152951418003457 398 0.5470885167254141 myRun
1 Q0 33510091843964928 399 0.5470885167254141 myRun
1 Q0 32451636047646720 400 0.5470885167254141 myRun
1 Q0 33340637021470720 401 0.5470885167254141 myRun
1 Q0 29263153892167681 402 0.5470885167254141 myRun
1 Q0 33853144312197120 403 0.5470885167254141 myRun
1 Q0 32972080421154816 404 0.5470885167254141 myRun
1 Q0 31893850989527040 405 0.5470885167254141 myRun
1 Q0 30109494897807360 406 0.5470885167254141 myRun
1 Q0 29640114342723584 407 0.5470885167254141 myRun
1 Q0 31132220701806593 408 0.5470885167254141 myRun
1 Q0 31990686072971265 409 0.5470885167254141 myRun
1 Q0 31915792522027008 410 0.5470885167254141 myRun
1 Q0 30351583023734784 411 0.5470885167254141 myRun
1 Q0 30892550449528832 412 0.5470885167254141 myRun
1 Q0 30763219157000192 413 0.5470885167254141 myRun
1 Q0 30755695221547009 414 0.5470885167254141 myRun
1 Q0 30575838902620161 415 0.5470885167254141 myRun
1 Q0 29766355565674496 416 0.5470885167254141 myRun
1 Q0 29612267133739008 417 0.5470885167254141 myRun
1 Q0 31890994647539712 418 0.5470885167254141 myRun
1 Q0 31723409993895936 419 0.5470885167254141 myRun
1 Q0 31338323108700160 420 0.5470885167254141 myRun
1 Q0 31110645931839488 421 0.5470885167254141 myRun
1 Q0 31054241476911105 422 0.5470885167254141 myRun
1 Q0 31053880427028480 423 0.5470885167254141 myRun
1 Q0 31053374480715778 424 0.5470885167254141 myRun
1 Q0 31053347091910656 425 0.5470885167254141 myRun
1 Q0 31048438632161280 426 0.5470885167254141 myRun
1 Q0 31048157764780032 427 0.5470885167254141 myRun
1 Q0 31047662870470656 428 0.5470885167254141 myRun
1 Q0 29948445250813952 429 0.5470885167254141 myRun
1 Q0 29984027783995392 430 0.5470885167254141 myRun
1 Q0 30751117402968064 431 0.5470885167254141 myRun
1 Q0 30769994920890369 432 0.5470885167254141 myRun
1 Q0 31017234054782976 433 0.5470885167254141 myRun
1 Q0 32846078080454656 434 0.5470885167254141 myRun
1 Q0 33250157378146304 435 0.5470885167254141 myRun
1 Q0 34937675014217728 436 0.5470885167254141 myRun
1 Q0 33566386861117440 437 0.539941812816861 myRun
1 Q0 34106070209138689 438 0.539941812816861 myRun
1 Q0 28972570082541568 439 0.5382207100110346 myRun
1 Q0 31298489577111552 440 0.5270022877970699 myRun
1 Q0 33509236184973313 441 0.45640949886529814 myRun
1 Q0 32850626794758144 442 0.45640949886529814 myRun
1 Q0 32836484335673345 443 0.45640949886529814 myRun
1 Q0 30423507347181568 444 0.45640949886529814 myRun
1 Q0 29939220936134656 445 0.45640949886529814 myRun
1 Q0 34951846736953344 446 0.4564094988652981 myRun
1 Q0 34949851661729792 447 0.4564094988652981 myRun
1 Q0 34949097265827840 448 0.4564094988652981 myRun
1 Q0 34948877027123200 449 0.4564094988652981 myRun
1 Q0 34947995170648064 450 0.4564094988652981 myRun
1 Q0 34947770762661888 451 0.4564094988652981 myRun
1 Q0 34946507903864832 452 0.4564094988652981 myRun
1 Q0 34946476572409856 453 0.4564094988652981 myRun
1 Q0 34946292765425664 454 0.4564094988652981 myRun
1 Q0 34944944452018176 455 0.4564094988652981 myRun
1 Q0 34941068587831296 456 0.4564094988652981 myRun
1 Q0 34939869763477504 457 0.4564094988652981 myRun
1 Q0 34939203464871936 458 0.4564094988652981 myRun
1 Q0 34936957284917248 459 0.4564094988652981 myRun
1 Q0 34936955707858946 460 0.4564094988652981 myRun
1 Q0 34932398680440832 461 0.4564094988652981 myRun
1 Q0 34931197188509697 462 0.4564094988652981 myRun
1 Q0 34929624383234048 463 0.4564094988652981 myRun
1 Q0 34921636532723712 464 0.4564094988652981 myRun
1 Q0 34918395459674112 465 0.4564094988652981 myRun
1 Q0 34917285848158209 466 0.4564094988652981 myRun
1 Q0 34897505724399616 467 0.4564094988652981 myRun
1 Q0 34891470628462593 468 0.4564094988652981 myRun
1 Q0 34890434388049920 469 0.4564094988652981 myRun
1 Q0 34889179104149504 470 0.4564094988652981 myRun
1 Q0 34888579704557568 471 0.4564094988652981 myRun
1 Q0 34886228193198080 472 0.4564094988652981 myRun
1 Q0 34885439919894528 473 0.4564094988652981 myRun
1 Q0 34882307697414144 474 0.4564094988652981 myRun
1 Q0 34881869497503744 475 0.4564094988652981 myRun
1 Q0 34880799350202368 476 0.4564094988652981 myRun
1 Q0 34876431599140864 477 0.4564094988652981 myRun
1 Q0 34872826422890496 478 0.4564094988652981 myRun
1 Q0 34853451863171072 479 0.4564094988652981 myRun
1 Q0 34852269115580416 480 0.4564094988652981 myRun
1 Q0 34851536446160897 481 0.4564094988652981 myRun
1 Q0 34851134111748096 482 0.4564094988652981 myRun
1 Q0 34843030611558400 483 0.4564094988652981 myRun
1 Q0 34842670362923008 484 0.4564094988652981 myRun
1 Q0 34835677711433728 485 0.4564094988652981 myRun
1 Q0 34816016009662464 486 0.4564094988652981 myRun
1 Q0 34809237582389248 487 0.4564094988652981 myRun
1 Q0 34809213972787200 488 0.4564094988652981 myRun
1 Q0 34803184304128000 489 0.4564094988652981 myRun
1 Q0 34801422927142913 490 0.4564094988652981 myRun
1 Q0 34798593390940160 491 0.4564094988652981 myRun
1 Q0 34795164165738496 492 0.4564094988652981 myRun
1 Q0 34793802963099648 493 0.4564094988652981 myRun
1 Q0 34788312715771904 494 0.4564094988652981 myRun
1 Q0 34772121917853696 495 0.4564094988652981 myRun
1 Q0 34770147554107393 496 0.4564094988652981 myRun
1 Q0 34756421987864576 497 0.4564094988652981 myRun
1 Q0 34743731659866112 498 0.4564094988652981 myRun
1 Q0 34740078030880768 499 0.4564094988652981 myRun
1 Q0 34739485929377792 500 0.4564094988652981 myRun
